SOURCE,PRICE,CENSUS_TRACT,PRICE.1,BATHRM,ROOMS,KITCHENS,FIREPLACES,YEAR
Residential,209000.0,9902.0,209000.0,2,5,1.0,0,2018
Residential,249900.0,9902.0,249900.0,1,6,1.0,0,2018
Residential,300000.0,9902.0,300000.0,2,5,1.0,0,2018
Residential,200000.0,9902.0,200000.0,1,6,1.0,0,2018
Residential,350000.0,7709.0,350000.0,4,16,4.0,0,2018
Residential,299500.0,7709.0,299500.0,4,16,4.0,0,2018
Residential,530000.0,7709.0,530000.0,4,16,4.0,0,2018
Residential,100000.0,7709.0,100000.0,4,16,4.0,0,2018
Residential,290000.0,7709.0,290000.0,4,16,4.0,0,2018
Residential,475000.0,7709.0,475000.0,4,16,4.0,0,2018
Residential,310000.0,7709.0,310000.0,4,16,4.0,0,2018
Residential,325000.0,7709.0,325000.0,4,16,4.0,0,2018
Residential,140000.0,7709.0,140000.0,4,16,4.0,0,2018
Residential,210000.0,7709.0,210000.0,4,16,4.0,0,2018
Residential,222000.0,7709.0,222000.0,4,16,4.0,0,2018
Residential,94000.0,7703.0,94000.0,1,5,1.0,0,2018
Residential,215000.0,7703.0,215000.0,1,5,1.0,0,2018
Residential,88000.0,7703.0,88000.0,1,5,1.0,0,2018
Residential,170000.0,7703.0,170000.0,2,5,1.0,0,2018
Residential,154000.0,7703.0,154000.0,1,5,1.0,0,2018
Residential,110000.0,7703.0,110000.0,1,5,1.0,0,2018
Residential,272000.0,7703.0,272000.0,2,6,1.0,0,2018
Residential,39346.0,7703.0,39346.0,1,5,1.0,0,2018
Residential,86500.0,7703.0,86500.0,1,5,1.0,0,2018
Residential,325000.0,7703.0,325000.0,2,7,1.0,0,2018
Residential,252000.0,7703.0,252000.0,1,6,1.0,0,2018
Residential,180000.0,7703.0,180000.0,2,6,1.0,0,2018
Residential,215000.0,7703.0,215000.0,1,5,1.0,0,2018
Residential,106000.0,7707.0,106000.0,1,6,1.0,0,2018
Residential,320000.0,7707.0,320000.0,2,7,1.0,0,2018
Residential,305000.0,7707.0,305000.0,1,6,1.0,1,2018
Residential,280000.0,7707.0,280000.0,3,6,1.0,2,2018
Residential,299000.0,7707.0,299000.0,3,9,1.0,0,2018
Residential,132000.0,7707.0,132000.0,2,8,1.0,1,2018
Residential,95000.0,7707.0,95000.0,1,6,1.0,1,2018
Residential,218000.0,7707.0,218000.0,1,7,1.0,0,2018
Residential,265500.0,9902.0,265500.0,1,6,1.0,0,2018
Residential,240000.0,9902.0,240000.0,2,6,1.0,0,2018
Residential,336500.0,9902.0,336500.0,2,7,1.0,0,2018
Residential,246000.0,9902.0,246000.0,1,6,1.0,0,2018
Residential,91000.0,9902.0,91000.0,1,5,1.0,0,2018
Residential,320000.0,9902.0,320000.0,2,6,1.0,0,2018
Residential,305000.0,9902.0,305000.0,1,5,1.0,0,2018
Residential,355000.0,9902.0,355000.0,2,6,1.0,0,2018
Residential,123200.0,9902.0,123200.0,1,5,1.0,0,2018
Residential,160000.0,9902.0,160000.0,1,6,1.0,0,2018
Residential,225000.0,9902.0,225000.0,3,7,1.0,0,2018
Residential,140000.0,9902.0,140000.0,2,7,1.0,0,2018
Residential,285000.0,9902.0,285000.0,2,6,1.0,0,2018
Residential,100000.0,9902.0,100000.0,1,6,1.0,0,2018
Residential,249950.0,9902.0,249950.0,1,6,1.0,0,2018
Residential,315000.0,9902.0,315000.0,2,7,1.0,0,2018
Residential,195000.0,9902.0,195000.0,1,6,1.0,0,2018
Residential,275000.0,9902.0,275000.0,1,7,1.0,0,2018
Residential,281500.0,9902.0,281500.0,2,6,1.0,0,2018
Residential,105000.0,9902.0,105000.0,1,7,1.0,0,2018
Residential,250000.0,9902.0,250000.0,1,6,1.0,0,2018
Residential,100000.0,9902.0,100000.0,1,7,1.0,0,2018
Residential,250000.0,9902.0,250000.0,1,7,1.0,0,2018
Residential,90420.0,9902.0,90420.0,1,6,1.0,0,2018
Residential,106100.0,9902.0,106100.0,2,7,1.0,0,2018
Residential,265000.0,9902.0,265000.0,1,6,1.0,0,2018
Residential,225000.0,9902.0,225000.0,1,7,1.0,0,2018
Residential,245000.0,9902.0,245000.0,2,7,1.0,0,2018
Residential,280000.0,9902.0,280000.0,1,9,1.0,0,2018
Residential,455000.0,9902.0,455000.0,3,9,1.0,0,2018
Residential,200000.0,7707.0,200000.0,1,6,1.0,0,2018
Residential,99950.0,9902.0,99950.0,1,6,1.0,0,2018
Residential,284000.0,9902.0,284000.0,1,6,1.0,0,2018
Residential,169000.0,9902.0,169000.0,2,5,1.0,0,2018
Residential,180000.0,9902.0,180000.0,1,6,1.0,0,2018
Residential,155000.0,9902.0,155000.0,1,6,1.0,0,2018
Residential,239900.0,9902.0,239900.0,2,5,1.0,0,2018
Residential,150000.0,9902.0,150000.0,2,5,1.0,0,2018
Residential,380000.0,9902.0,380000.0,2,7,1.0,0,2018
Residential,261000.0,9902.0,261000.0,1,7,1.0,0,2018
Residential,300000.0,9902.0,300000.0,1,7,1.0,0,2018
Residential,305000.0,9902.0,305000.0,1,7,1.0,0,2018
Residential,164500.0,9902.0,164500.0,1,7,1.0,0,2018
Residential,265000.0,7707.0,265000.0,1,7,1.0,1,2018
Residential,515000.0,7707.0,515000.0,3,6,1.0,1,2018
Residential,102171.0,7707.0,102171.0,1,6,1.0,1,2018
Residential,149000.0,7707.0,149000.0,1,4,1.0,1,2018
Residential,250000.0,7707.0,250000.0,2,4,1.0,0,2018
Residential,110000.0,7703.0,110000.0,1,5,1.0,0,2018
Residential,71000.0,7703.0,71000.0,1,5,1.0,0,2018
Residential,110000.0,7703.0,110000.0,1,5,1.0,0,2018
Residential,85000.0,7703.0,85000.0,1,5,1.0,0,2018
Residential,90000.0,7703.0,90000.0,3,5,1.0,0,2018
Residential,105000.0,9907.0,105000.0,1,9,1.0,0,2018
Residential,227000.0,9907.0,227000.0,1,7,1.0,0,2018
Residential,255000.0,9907.0,255000.0,1,7,1.0,0,2018
Residential,215000.0,9907.0,215000.0,1,6,1.0,0,2018
Residential,199700.0,9907.0,199700.0,2,7,1.0,0,2018
Residential,205000.0,9907.0,205000.0,1,6,1.0,1,2018
Residential,159000.0,9907.0,159000.0,1,7,1.0,1,2018
Residential,123000.0,9907.0,123000.0,2,10,1.0,1,2018
Residential,178000.0,9907.0,178000.0,1,6,1.0,1,2018
Residential,74500.0,9902.0,74500.0,1,6,1.0,1,2018
Residential,385000.0,9902.0,385000.0,2,7,1.0,1,2018
Residential,119000.0,9902.0,119000.0,1,7,1.0,1,2018
Residential,350000.0,9902.0,350000.0,2,7,1.0,1,2018
Residential,335900.0,9902.0,335900.0,1,6,1.0,1,2018
Residential,91000.0,9902.0,91000.0,1,6,1.0,0,2018
Residential,326000.0,9904.0,326000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,295000.0,9904.0,295000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,234600.0,9904.0,234600.0,2,6,1.0,0,2018
Residential,295000.0,9904.0,295000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,295000.0,9904.0,295000.0,2,6,1.0,0,2018
Residential,313000.0,9904.0,313000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,295000.0,9904.0,295000.0,2,6,1.0,0,2018
Residential,315000.0,9904.0,315000.0,2,6,1.0,0,2018
Residential,320000.0,9904.0,320000.0,2,6,1.0,0,2018
Residential,320000.0,9904.0,320000.0,2,6,1.0,0,2018
Residential,247500.0,7707.0,247500.0,2,6,1.0,0,2018
Residential,145190.0,7707.0,145190.0,1,6,1.0,0,2018
Residential,226000.0,9902.0,226000.0,3,7,1.0,0,2018
Residential,358000.0,9902.0,358000.0,2,6,1.0,0,2018
Residential,218000.0,9902.0,218000.0,3,6,1.0,0,2018
Residential,185000.0,9902.0,185000.0,1,5,1.0,0,2018
Residential,270000.0,9902.0,270000.0,1,6,1.0,0,2018
Residential,190000.0,9902.0,190000.0,2,6,1.0,0,2018
Residential,91600.0,9902.0,91600.0,1,6,1.0,0,2018
Residential,193900.0,9902.0,193900.0,1,6,1.0,0,2018
Residential,168000.0,9902.0,168000.0,1,5,1.0,0,2018
Residential,87675.0,9902.0,87675.0,1,6,1.0,0,2018
Residential,250000.0,9902.0,250000.0,2,5,1.0,0,2018
Residential,250000.0,9902.0,250000.0,2,6,1.0,0,2018
Residential,150000.0,9902.0,150000.0,1,6,1.0,0,2018
Residential,460000.0,9902.0,460000.0,2,10,1.0,2,2018
Residential,380000.0,9901.0,380000.0,2,6,1.0,2,2018
Residential,139650.0,9901.0,139650.0,2,8,1.0,2,2018
Residential,225000.0,9901.0,225000.0,3,10,1.0,1,2018
Residential,285000.0,9901.0,285000.0,2,8,1.0,1,2018
Residential,109950.0,7708.0,109950.0,2,8,1.0,0,2018
Residential,199000.0,7708.0,199000.0,2,6,1.0,0,2018
Residential,345000.0,7601.0,345000.0,2,6,1.0,0,2018
Residential,387500.0,7601.0,387500.0,3,7,1.0,0,2018
Residential,200000.0,7605.0,200000.0,1,6,1.0,0,2018
Residential,223000.0,7605.0,223000.0,1,5,1.0,0,2018
Residential,320000.0,7605.0,320000.0,2,6,1.0,0,2018
Residential,108500.0,7605.0,108500.0,3,9,2.0,0,2018
Residential,100000.0,7605.0,100000.0,4,16,4.0,0,2018
Residential,20000.0,7605.0,20000.0,1,6,1.0,1,2018
Residential,275000.0,7605.0,275000.0,2,6,1.0,0,2018
Residential,289000.0,7605.0,289000.0,2,8,1.0,0,2018
Residential,250000.0,7605.0,250000.0,1,7,1.0,0,2018
Residential,62000.0,7605.0,62000.0,1,0,1.0,0,2018
Residential,292000.0,7605.0,292000.0,2,8,1.0,0,2018
Residential,94000.0,7601.0,94000.0,1,6,1.0,0,2018
Residential,115000.0,7601.0,115000.0,1,6,1.0,0,2018
Residential,268025.0,7601.0,268025.0,1,6,1.0,0,2018
Residential,238000.0,7601.0,238000.0,2,6,1.0,0,2018
Residential,82000.0,7601.0,82000.0,1,6,1.0,0,2018
Residential,210000.0,7601.0,210000.0,3,6,1.0,0,2018
Residential,230000.0,7601.0,230000.0,3,7,1.0,0,2018
Residential,375000.0,7601.0,375000.0,4,16,4.0,0,2018
Residential,567000.0,7601.0,567000.0,4,16,4.0,0,2018
Residential,90000.0,7601.0,90000.0,4,16,4.0,0,2018
Residential,290000.0,7601.0,290000.0,4,16,4.0,0,2018
Residential,290000.0,7601.0,290000.0,2,8,2.0,0,2018
Residential,92500.0,7601.0,92500.0,1,8,1.0,1,2018
Residential,101500.0,7601.0,101500.0,1,6,1.0,0,2018
Residential,115000.0,7601.0,115000.0,1,6,1.0,0,2018
Residential,350000.0,7601.0,350000.0,3,5,1.0,0,2018
Residential,225000.0,7601.0,225000.0,1,9,1.0,1,2018
Residential,270000.0,7601.0,270000.0,1,8,1.0,0,2018
Residential,115000.0,7601.0,115000.0,2,9,1.0,0,2018
Residential,167000.0,7601.0,167000.0,1,7,1.0,0,2018
Residential,155000.0,7709.0,155000.0,2,4,1.0,0,2018
Residential,255000.0,9901.0,255000.0,4,16,2.0,0,2018
Residential,399999.0,9901.0,399999.0,4,16,4.0,0,2018
Residential,160000.0,9901.0,160000.0,4,16,4.0,0,2018
Residential,360000.0,9901.0,360000.0,4,16,4.0,0,2018
Residential,375000.0,9901.0,375000.0,4,16,4.0,0,2018
Residential,310000.0,9901.0,310000.0,4,16,4.0,0,2018
Residential,107350.0,9901.0,107350.0,4,16,4.0,0,2018
Residential,240000.0,9901.0,240000.0,4,16,4.0,0,2018
Residential,549000.0,9901.0,549000.0,3,8,1.0,1,2018
Residential,560000.0,9901.0,560000.0,3,8,1.0,0,2018
Residential,240000.0,9901.0,240000.0,1,7,1.0,0,2018
Residential,555000.0,9901.0,555000.0,3,7,1.0,2,2018
Residential,349000.0,9901.0,349000.0,2,8,1.0,0,2018
Residential,265000.0,9901.0,265000.0,2,8,1.0,1,2018
Residential,87900.0,9901.0,87900.0,1,6,1.0,0,2018
Residential,67000.0,9901.0,67000.0,3,11,1.0,1,2018
Residential,192000.0,7708.0,192000.0,2,6,1.0,0,2018
Residential,170000.0,7708.0,170000.0,2,6,1.0,0,2018
Residential,21755.0,7708.0,21755.0,2,6,1.0,0,2018
Residential,60000.0,7708.0,60000.0,2,6,1.0,0,2018
Residential,89000.0,7708.0,89000.0,2,6,1.0,0,2018
Residential,183000.0,7708.0,183000.0,2,8,1.0,0,2018
Residential,155000.0,7708.0,155000.0,1,6,1.0,0,2018
Residential,303000.0,7708.0,303000.0,1,6,1.0,1,2018
Residential,250000.0,7708.0,250000.0,2,8,1.0,0,2018
Residential,395000.0,7708.0,395000.0,4,8,4.0,0,2018
Residential,385000.0,7708.0,385000.0,3,6,1.0,0,2018
Residential,260000.0,7708.0,260000.0,2,6,1.0,0,2018
Residential,95000.0,7708.0,95000.0,3,6,1.0,0,2018
Residential,210000.0,7708.0,210000.0,2,6,1.0,0,2018
Residential,199851.0,7708.0,199851.0,2,6,1.0,0,2018
Residential,426000.0,7703.0,426000.0,2,7,1.0,0,2018
Residential,211000.0,7703.0,211000.0,1,7,1.0,0,2018
Residential,205000.0,7703.0,205000.0,1,7,1.0,0,2018
Residential,265000.0,7703.0,265000.0,2,6,1.0,0,2018
Residential,189900.0,7703.0,189900.0,1,8,1.0,0,2018
Residential,200000.0,7605.0,200000.0,2,10,2.0,0,2018
Residential,397500.0,7605.0,397500.0,4,16,4.0,0,2018
Residential,63900.0,7605.0,63900.0,2,7,1.0,0,2018
Residential,102500.0,7605.0,102500.0,2,5,1.0,1,2018
Residential,125000.0,7605.0,125000.0,2,6,1.0,0,2018
Residential,152000.0,7605.0,152000.0,1,6,1.0,0,2018
Residential,470000.0,9901.0,470000.0,2,6,1.0,1,2018
Residential,437500.0,9901.0,437500.0,2,7,1.0,1,2018
Residential,185000.0,9901.0,185000.0,1,6,1.0,1,2018
Residential,365000.0,9901.0,365000.0,1,6,1.0,1,2018
Residential,310000.0,9901.0,310000.0,2,8,1.0,1,2018
Residential,165000.0,9901.0,165000.0,2,7,1.0,1,2018
Residential,280000.0,9901.0,280000.0,1,6,1.0,1,2018
Residential,599000.0,9901.0,599000.0,3,11,1.0,2,2018
Residential,184900.0,9901.0,184900.0,2,7,1.0,2,2018
Residential,330000.0,9901.0,330000.0,3,6,1.0,1,2018
Residential,600000.0,9901.0,600000.0,3,7,1.0,1,2018
Residential,363000.0,9901.0,363000.0,1,6,1.0,1,2018
Residential,365000.0,9901.0,365000.0,2,7,1.0,1,2018
Residential,325000.0,9901.0,325000.0,3,9,1.0,2,2018
Residential,53000.0,7601.0,53000.0,1,7,1.0,1,2018
Residential,325000.0,7601.0,325000.0,3,6,2.0,0,2018
Residential,502000.0,7601.0,502000.0,4,12,4.0,0,2018
Residential,440000.0,7601.0,440000.0,4,12,4.0,0,2018
Residential,241500.0,7601.0,241500.0,3,6,1.0,1,2018
Residential,233700.0,7601.0,233700.0,2,7,1.0,1,2018
Residential,41350.0,7601.0,41350.0,1,6,1.0,1,2018
Residential,300000.0,7601.0,300000.0,1,6,1.0,0,2018
Residential,150000.0,9902.0,150000.0,1,6,1.0,0,2018
Residential,106367.0,9902.0,106367.0,1,7,1.0,0,2018
Residential,210000.0,9902.0,210000.0,1,6,1.0,0,2018
Residential,195000.0,9902.0,195000.0,2,5,1.0,0,2018
Residential,85000.0,9902.0,85000.0,1,6,1.0,0,2018
Residential,139650.0,9902.0,139650.0,1,5,1.0,0,2018
Residential,99000.0,9902.0,99000.0,1,5,1.0,0,2018
Residential,77210.0,9902.0,77210.0,1,6,1.0,0,2018
Residential,126514.0,7703.0,126514.0,1,7,1.0,0,2018
Residential,300000.0,7703.0,300000.0,1,7,1.0,0,2018
Residential,126000.0,7703.0,126000.0,1,7,1.0,0,2018
Residential,165000.0,7703.0,165000.0,1,7,1.0,0,2018
Residential,126000.0,7703.0,126000.0,2,8,2.0,0,2018
Residential,127680.0,7703.0,127680.0,2,7,1.0,0,2018
Residential,123500.0,7703.0,123500.0,1,6,1.0,0,2018
Residential,126570.0,7703.0,126570.0,1,7,1.0,0,2018
Residential,123500.0,7703.0,123500.0,1,7,1.0,0,2018
Residential,130180.0,7703.0,130180.0,2,7,1.0,0,2018
Residential,128500.0,7703.0,128500.0,1,7,1.0,0,2018
Residential,123500.0,7703.0,123500.0,1,7,1.0,0,2018
Residential,165000.0,7703.0,165000.0,1,7,1.0,0,2018
Residential,128180.0,7703.0,128180.0,1,7,1.0,0,2018
Residential,126000.0,7703.0,126000.0,1,7,1.0,0,2018
Residential,128180.0,7703.0,128180.0,2,7,1.0,0,2018
Residential,126000.0,7703.0,126000.0,1,6,1.0,0,2018
Residential,272500.0,7703.0,272500.0,1,7,1.0,0,2018
Residential,127680.0,7703.0,127680.0,1,7,1.0,0,2018
Residential,126230.0,7703.0,126230.0,1,7,1.0,0,2018
Residential,275000.0,7703.0,275000.0,1,7,1.0,0,2018
Residential,134000.0,7703.0,134000.0,2,6,1.0,0,2018
Residential,132500.0,7703.0,132500.0,2,7,1.0,0,2018
Residential,135000.0,7703.0,135000.0,2,7,1.0,0,2018
Residential,127600.0,7703.0,127600.0,1,7,1.0,0,2018
Residential,126685.0,7703.0,126685.0,1,7,1.0,0,2018
Residential,136488.0,7703.0,136488.0,1,7,1.0,0,2018
Residential,124345.0,7703.0,124345.0,1,7,1.0,0,2018
Residential,130680.0,7703.0,130680.0,1,7,1.0,0,2018
Residential,93500.0,9907.0,93500.0,1,7,1.0,0,2018
Residential,90000.0,9907.0,90000.0,1,7,1.0,0,2018
Residential,157500.0,7703.0,157500.0,1,7,1.0,0,2018
Residential,138661.0,7703.0,138661.0,1,7,1.0,0,2018
Residential,195000.0,7703.0,195000.0,1,7,1.0,0,2018
Residential,64500.0,7703.0,64500.0,1,7,1.0,0,2018
Residential,129900.0,7703.0,129900.0,2,7,1.0,0,2018
Residential,250000.0,7703.0,250000.0,1,7,1.0,0,2018
Residential,300000.0,7703.0,300000.0,2,7,1.0,0,2018
Residential,140000.0,7703.0,140000.0,2,7,1.0,0,2018
Residential,105000.0,7703.0,105000.0,1,7,1.0,0,2018
Residential,125000.0,7703.0,125000.0,1,7,1.0,0,2018
Residential,110000.0,7703.0,110000.0,1,7,1.0,0,2018
Residential,109000.0,7703.0,109000.0,1,5,1.0,1,2018
Residential,129884.0,7703.0,129884.0,2,6,1.0,0,2018
Residential,382000.0,7703.0,382000.0,1,6,1.0,0,2018
Residential,249900.0,7703.0,249900.0,1,6,1.0,0,2018
Residential,217000.0,7703.0,217000.0,1,7,1.0,0,2018
Residential,385000.0,9901.0,385000.0,3,9,1.0,2,2018
Residential,110034.0,9901.0,110034.0,4,16,4.0,0,2018
Residential,354620.0,9901.0,354620.0,2,12,1.0,0,2018
Residential,212000.0,9901.0,212000.0,1,7,1.0,0,2018
Residential,230000.0,9901.0,230000.0,1,5,1.0,0,2018
Residential,485000.0,9901.0,485000.0,2,7,1.0,1,2018
Residential,385000.0,9901.0,385000.0,2,7,1.0,1,2018
Residential,330500.0,9901.0,330500.0,2,7,1.0,1,2018
Residential,138999.0,7709.0,138999.0,1,5,1.0,1,2018
Residential,529000.0,7709.0,529000.0,3,6,1.0,1,2018
Residential,312000.0,7709.0,312000.0,4,12,4.0,0,2018
Residential,173000.0,7709.0,173000.0,2,6,1.0,1,2018
Residential,175000.0,7709.0,175000.0,4,16,4.0,0,2018
Residential,540000.0,7709.0,540000.0,4,25,4.0,0,2018
Residential,310000.0,7709.0,310000.0,3,10,1.0,0,2018
Residential,325500.0,7709.0,325500.0,2,10,1.0,0,2018
Residential,440000.0,7709.0,440000.0,2,10,3.0,0,2018
Residential,125000.0,7709.0,125000.0,2,10,1.0,2,2018
Residential,450000.0,7709.0,450000.0,4,16,4.0,0,2018
Residential,165000.0,7709.0,165000.0,1,5,1.0,0,2018
Residential,165000.0,7709.0,165000.0,1,5,1.0,0,2018
Residential,519999.0,7709.0,519999.0,1,9,1.0,1,2018
Residential,273500.0,7709.0,273500.0,2,7,1.0,0,2018
Residential,100000.0,7709.0,100000.0,2,7,1.0,0,2018
Residential,101000.0,7709.0,101000.0,2,7,1.0,0,2018
Residential,368000.0,9902.0,368000.0,2,6,1.0,0,2018
Residential,242000.0,9902.0,242000.0,2,5,1.0,0,2018
Residential,310000.0,9902.0,310000.0,2,6,1.0,0,2018
Residential,235000.0,9902.0,235000.0,1,6,1.0,0,2018
Residential,104000.0,9902.0,104000.0,1,6,1.0,0,2018
Residential,82000.0,9902.0,82000.0,1,7,1.0,0,2018
Residential,120000.0,9902.0,120000.0,1,5,1.0,0,2018
Residential,240000.0,9901.0,240000.0,2,7,1.0,1,2018
Residential,205000.0,9901.0,205000.0,1,6,1.0,0,2018
Residential,380000.0,9901.0,380000.0,2,7,1.0,0,2018
Residential,319300.0,9901.0,319300.0,1,6,1.0,0,2018
Residential,232000.0,9901.0,232000.0,1,9,1.0,0,2018
Residential,340000.0,9901.0,340000.0,1,7,1.0,1,2018
Residential,250000.0,9901.0,250000.0,2,6,2.0,1,2018
Residential,469000.0,9901.0,469000.0,2,7,1.0,1,2018
Residential,259500.0,9907.0,259500.0,2,5,1.0,0,2018
Residential,163000.0,9907.0,163000.0,2,8,1.0,0,2018
Residential,249000.0,9907.0,249000.0,1,6,1.0,0,2018
Residential,167000.0,9907.0,167000.0,2,7,1.0,0,2018
Residential,185000.0,9907.0,185000.0,2,9,1.0,0,2018
Residential,210000.0,9907.0,210000.0,1,6,1.0,0,2018
Residential,310000.0,9907.0,310000.0,2,7,1.0,0,2018
Residential,221000.0,9907.0,221000.0,1,7,1.0,0,2018
Residential,260000.0,9907.0,260000.0,2,8,1.0,0,2018
Residential,285000.0,9907.0,285000.0,2,7,1.0,0,2018
Residential,255000.0,9907.0,255000.0,2,7,1.0,0,2018
Residential,293000.0,9907.0,293000.0,1,7,1.0,0,2018
Residential,320000.0,9907.0,320000.0,2,7,1.0,0,2018
Residential,350000.0,9907.0,350000.0,3,7,1.0,0,2018
Residential,250000.0,7709.0,250000.0,2,6,1.0,0,2018
Residential,119900.0,7709.0,119900.0,2,6,1.0,0,2018
Residential,205000.0,9901.0,205000.0,3,11,1.0,2,2018
Residential,260000.0,9901.0,260000.0,2,8,1.0,0,2018
Residential,180000.0,9901.0,180000.0,1,5,1.0,0,2018
Residential,89875.0,9901.0,89875.0,1,5,1.0,0,2018
Residential,185000.0,9901.0,185000.0,1,5,1.0,1,2018
Residential,113000.0,9901.0,113000.0,1,5,1.0,0,2018
Residential,240000.0,9901.0,240000.0,1,5,1.0,0,2018
Residential,87000.0,9901.0,87000.0,1,5,1.0,0,2018
Residential,268000.0,9901.0,268000.0,1,5,1.0,0,2018
Residential,95000.0,9901.0,95000.0,1,5,1.0,0,2018
Residential,400000.0,9901.0,400000.0,1,5,1.0,0,2018
Residential,175000.0,9901.0,175000.0,2,6,1.0,2,2018
Residential,95000.0,9902.0,95000.0,1,9,1.0,1,2018
Residential,217000.0,9902.0,217000.0,1,8,1.0,1,2018
Residential,360000.0,9902.0,360000.0,2,6,1.0,1,2018
Residential,300000.0,9902.0,300000.0,2,7,1.0,1,2018
Residential,100000.0,9902.0,100000.0,1,6,1.0,1,2018
Residential,110000.0,7709.0,110000.0,3,6,1.0,0,2018
Residential,295000.0,7601.0,295000.0,2,8,1.0,0,2018
Residential,310000.0,7601.0,310000.0,1,6,1.0,0,2018
Residential,172500.0,7601.0,172500.0,2,7,1.0,0,2018
Residential,220000.0,7601.0,220000.0,1,6,1.0,0,2018
Residential,451000.0,7601.0,451000.0,2,9,1.0,1,2018
Residential,425000.0,7601.0,425000.0,1,7,1.0,0,2018
Residential,415800.0,7601.0,415800.0,3,6,1.0,0,2018
Residential,432000.0,7601.0,432000.0,3,7,1.0,1,2018
Residential,133000.0,7601.0,133000.0,2,9,1.0,0,2018
Residential,135000.0,7601.0,135000.0,1,7,1.0,0,2018
Residential,257600.0,7601.0,257600.0,2,10,1.0,0,2018
Residential,400000.0,7601.0,400000.0,3,7,1.0,0,2018
Residential,225000.0,7601.0,225000.0,1,7,1.0,1,2018
Residential,335000.0,7601.0,335000.0,1,7,1.0,0,2018
Residential,75000.0,7601.0,75000.0,1,9,1.0,0,2018
Residential,260000.0,7601.0,260000.0,2,7,1.0,0,2018
Residential,210000.0,7601.0,210000.0,1,6,1.0,0,2018
Residential,125000.0,7601.0,125000.0,1,6,1.0,0,2018
Residential,282000.0,7601.0,282000.0,1,6,1.0,0,2018
Residential,118000.0,9901.0,118000.0,2,7,1.0,1,2018
Residential,390000.0,9901.0,390000.0,3,9,1.0,2,2018
Residential,116000.0,9901.0,116000.0,2,4,1.0,0,2018
Residential,100000.0,7601.0,100000.0,1,6,1.0,0,2018
Residential,229000.0,7601.0,229000.0,4,16,4.0,0,2018
Residential,148500.0,7601.0,148500.0,4,16,2.0,0,2018
Residential,351400.0,7601.0,351400.0,4,16,2.0,0,2018
Residential,380000.0,7601.0,380000.0,5,18,4.0,0,2018
Residential,455000.0,7601.0,455000.0,2,7,1.0,0,2018
Residential,444000.0,7601.0,444000.0,4,16,4.0,0,2018
Residential,370000.0,7601.0,370000.0,4,16,4.0,0,2018
Residential,252500.0,7601.0,252500.0,4,16,4.0,0,2018
Residential,446417.0,7601.0,446417.0,4,16,4.0,0,2018
Residential,275000.0,7601.0,275000.0,4,20,4.0,0,2018
Residential,330000.0,7601.0,330000.0,1,6,1.0,0,2018
Residential,250000.0,7601.0,250000.0,3,9,1.0,0,2018
Residential,95000.0,7601.0,95000.0,1,7,1.0,0,2018
Residential,3997.0,7709.0,3997.0,1,6,1.0,0,2018
Residential,102000.0,7709.0,102000.0,1,6,1.0,0,2018
Residential,194950.0,7709.0,194950.0,4,16,4.0,0,2018
Residential,300000.0,7709.0,300000.0,1,4,1.0,0,2018
Residential,135000.0,7709.0,135000.0,4,17,4.0,0,2018
Residential,380000.0,7709.0,380000.0,4,18,4.0,0,2018
Residential,240000.0,7709.0,240000.0,4,16,4.0,0,2018
Residential,198955.0,7709.0,198955.0,2,5,1.0,0,2018
Residential,180000.0,7709.0,180000.0,4,12,4.0,0,2018
Residential,385000.0,7709.0,385000.0,5,9,1.0,0,2018
Residential,147000.0,9901.0,147000.0,1,5,1.0,0,2018
Residential,285000.0,9901.0,285000.0,2,7,1.0,0,2018
Residential,285000.0,9901.0,285000.0,2,7,1.0,1,2018
Residential,33000.0,9901.0,33000.0,2,7,1.0,2,2018
Residential,135000.0,9902.0,135000.0,1,7,1.0,0,2018
Residential,390000.0,9902.0,390000.0,2,7,1.0,0,2018
Residential,255000.0,9902.0,255000.0,2,8,1.0,0,2018
Residential,229000.0,9902.0,229000.0,2,8,1.0,0,2018
Residential,180000.0,9902.0,180000.0,1,8,1.0,0,2018
Residential,122000.0,9902.0,122000.0,1,7,1.0,0,2018
Residential,150000.0,7708.0,150000.0,1,6,1.0,0,2018
Residential,275000.0,7708.0,275000.0,2,6,1.0,0,2018
Residential,650000.0,7708.0,650000.0,4,16,4.0,0,2018
Residential,169000.0,7708.0,169000.0,4,16,4.0,2,2018
Residential,397000.0,7708.0,397000.0,4,16,4.0,1,2018
Residential,74250.0,7703.0,74250.0,1,8,1.0,0,2018
Residential,250000.0,7703.0,250000.0,1,6,1.0,0,2018
Residential,129900.0,7703.0,129900.0,2,6,1.0,0,2018
